id,data,quartos,banheiros,area_util_m2,area_total_m2,andares,orla_mar,nota_vista,nota_condicao,nota,area_porao_m2,ano_construcao,ano_reforma,tem_porao,teve_reforma,preco_dolares
2558640110,2014-05-14,4,3,210.8899008,685.15992,1.0,0,0,4,7,91.0449792,1973,0,1,0,498000
9834200885,2014-07-17,4,3,193.2383232,379.0444032,1.0,0,0,5,7,96.6191616,1962,0,1,0,360000
3876600120,2015-04-22,3,2,165.36741120000005,947.23939584,1.0,0,0,4,7,47.3805504,1967,0,1,0,265000
8691330260,2014-12-08,4,3,328.87676160000007,1255.5845855999999,2.0,0,0,3,10,0.0,1998,0,0,0,820000
5416500980,2014-07-29,4,3,255.48336,535.77183168,2.0,0,0,3,9,0.0,2005,0,0,0,419900
809002610,2014-07-18,4,1,106.83849599999999,237.8317824,1.5,0,0,3,7,0.0,1909,0,0,0,485000
1778500595,2015-04-13,5,2,159.7932288,371.61216,1.5,0,0,3,7,18.580607999999998,1925,0,1,0,683000
1220000367,2014-07-16,3,3,169.08353280000003,172.3351392,2.0,0,0,3,8,23.22576,2008,0,1,0,320000
7504020670,2014-05-20,5,3,268.4897856,1159.24413312,2.0,0,0,3,9,0.0,1977,0,0,0,598000
3630110370,2014-06-24,3,3,198.81250559999998,354.98251584,2.0,0,0,3,8,0.0,2005,0,0,0,420000
2490200620,2014-08-11,3,1,154.21904640000002,473.805504,1.0,0,0,3,7,37.161215999999996,1957,0,1,0,535000
1775801340,2014-06-06,3,2,177.4448064,1170.20669184,1.0,0,0,3,7,52.954732799999995,1977,0,1,0,415000
1683600240,2015-03-20,3,2,153.29001599999998,750.0062419200002,1.0,0,0,3,7,51.09667200000001,1980,0,1,0,234975
1180002378,2014-09-26,4,3,181.160928,278.70912000000004,2.0,0,0,3,7,0.0,2002,0,0,0,299000
7955050170,2015-04-10,3,3,166.2964416,696.7728000000002,1.0,0,0,3,7,37.161215999999996,1973,0,1,0,455000
7518507580,2015-05-02,2,1,108.6965568,379.0444032,1.0,0,0,4,7,0.0,1909,0,0,0,581000
1441600020,2014-05-27,5,4,345.5993088,1412.126208,2.0,0,0,3,10,0.0,2005,0,0,0,960000
5101408599,2014-06-11,4,2,136.5674688,497.03126399999996,1.0,0,0,3,7,45.5224896,1955,0,1,0,465000
1370803940,2014-10-07,3,1,104.9804352,534.93570432,1.0,0,0,3,7,15.7935168,1939,0,1,0,485000
3342700371,2014-06-09,3,3,203.45765759999998,664.16383296,1.0,0,1,4,8,88.25788800000002,1963,0,1,0,539950
3668000070,2015-01-05,3,2,98.4772224,731.61144,1.0,0,0,4,7,0.0,1986,0,0,0,212000
8562720390,2014-08-25,4,4,401.3411328,809.0925753600002,2.0,0,0,3,11,104.9804352,2006,0,1,0,1050000
9835801000,2014-06-25,3,3,152.36098560000005,780.385536,1.0,0,0,3,8,42.7353984,1968,0,1,0,245700
8856890020,2015-02-24,3,2,156.0771072,907.56979776,1.0,0,0,3,8,31.5870336,1989,0,1,0,265000
9324800025,2014-11-25,3,2,143.0706816,753.4436544,1.0,0,0,4,7,32.516064,1959,0,1,0,325500
9257900010,2015-04-22,4,3,219.2511744,710.708256,1.0,0,0,3,8,66.89018879999999,1963,0,1,0,499900
9136103026,2015-03-05,3,2,128.2061952,299.612304,1.0,0,0,4,7,40.8773376,1915,0,1,0,539000
4213910030,2015-04-01,4,3,155.1480768,475.29195264,2.0,0,0,3,8,0.0,1999,0,0,0,550000
2923500010,2015-01-14,5,3,293.57360639999996,749.2630176,2.0,0,0,3,8,0.0,1977,0,0,0,757500
461002025,2015-05-01,2,2,120.773952,232.2576,1.0,0,0,4,7,49.2386112,1926,0,1,0,501000
9277700075,2014-08-18,2,1,78.0385536,624.3084288,1.0,0,0,3,7,0.0,1952,0,0,0,355000
7853361120,2014-07-29,3,3,183.0189888,584.8246368,2.0,0,0,3,7,0.0,2011,0,0,0,530000
1788700070,2014-06-27,2,1,75.25146240000002,782.61520896,1.0,0,0,4,6,0.0,1959,0,0,0,170000
5411600020,2015-03-04,4,3,261.05754240000005,457.26876288000005,2.0,0,0,3,9,0.0,2005,0,0,0,702000
1561900180,2015-03-11,3,3,213.67699199999998,830.36737152,2.0,0,0,3,9,0.0,1989,0,0,0,395000
3300701440,2014-07-29,2,2,137.49649920000002,371.61216,1.0,0,0,4,6,68.74824960000001,1925,0,1,0,409000
7853230590,2014-10-29,4,3,203.45765759999998,611.11619712,2.0,0,0,3,7,0.0,2004,0,0,0,435000
3601800580,2014-10-21,4,2,241.547904,836.1273600000002,1.0,0,0,3,8,110.5546176,1959,0,1,0,250000
1438000390,2014-08-04,4,3,218.32214399999998,353.0315520000001,2.0,0,0,3,8,0.0,2014,0,0,0,469995
8700100010,2014-07-10,3,3,217.3931136,635.17808448,2.0,0,0,3,7,0.0,1992,0,0,0,315000
7231501610,2014-10-23,4,1,150.50292480000005,557.4182400000002,1.5,0,0,5,7,0.0,1905,0,0,0,327000
3396200090,2014-05-20,4,3,199.741536,1117.43776512,2.0,0,0,4,8,0.0,1982,0,0,0,639000
1245500099,2015-05-06,3,3,203.45765759999998,792.27712512,1.0,0,0,3,8,39.9483072,1991,0,1,0,702000
9831200520,2014-10-06,4,3,345.5993088,464.51520000000005,2.5,0,0,5,9,92.90304,1905,0,1,0,1443917
923000280,2014-07-22,3,3,239.6898432,757.53138816,1.0,0,0,3,10,45.5224896,1956,1997,1,1,699000
739800250,2015-02-22,3,3,131.9223168,677.9134828800002,1.0,0,0,3,7,26.9418816,1984,0,1,0,269000
293760050,2014-06-27,4,5,407.84434560000005,1285.12775232,2.0,0,3,3,10,99.40625279999999,2003,0,1,0,1050000
1088020070,2014-12-16,4,3,192.3092928,810.1145088000002,1.0,0,0,5,8,65.9611584,1974,0,1,0,645000
7853340960,2015-02-27,3,3,180.2318976,286.88458752,2.0,0,3,3,8,15.7935168,2008,0,1,0,425590
3819800580,2014-12-04,4,2,192.3092928,1003.352832,2.0,0,0,3,7,0.0,1982,0,0,0,400000
3211200460,2014-08-06,4,1,141.2126208,910.449792,1.5,0,0,4,7,0.0,1971,0,0,0,389000
263000291,2014-09-04,3,2,143.0706816,877.9337280000002,1.0,0,0,4,6,46.45152,1919,0,1,0,433500
3345100251,2015-02-17,4,2,169.08353280000003,1664.6366707200002,1.0,0,0,4,8,58.52891520000001,1962,0,1,0,429900
2655500241,2014-08-14,3,4,386.47664640000005,3265.82056512,3.0,0,2,3,12,43.664428799999996,2001,0,1,0,1699000
7454001280,2014-06-11,3,1,97.548192,585.2891520000002,1.0,0,0,3,6,0.0,1942,0,0,0,220000
984200690,2014-06-18,5,3,206.2447488,869.5724544000002,1.0,0,0,4,7,103.1223744,1968,0,1,0,299000
5332200515,2015-02-09,3,2,246.193056,512.08155648,2.0,0,0,3,9,37.161215999999996,1984,0,1,0,1050000
7973202225,2015-01-06,4,1,121.7029824,802.6822656,1.0,0,0,3,6,37.161215999999996,1948,0,1,0,154200
4340610080,2014-08-04,2,1,74.32243199999999,111.483648,2.0,0,0,3,7,0.0,1999,0,0,0,269500
269000221,2014-08-26,3,2,215.5350528,594.5794559999999,1.0,0,2,4,8,83.61273600000001,1957,0,1,0,779000
2420069251,2015-02-25,1,1,48.309580800000006,1205.97436224,1.0,0,0,5,3,0.0,1920,0,0,0,262000
2225039130,2014-06-25,5,4,293.57360639999996,464.51520000000005,2.0,0,2,3,10,91.0449792,2005,0,1,0,957000
3904100065,2014-10-28,2,1,118.9158912,900.2304575999999,1.0,0,0,4,6,59.4579456,1919,0,1,0,340000
7625702263,2014-06-12,3,4,115.1997696,154.77646464,2.0,0,0,3,7,22.296729600000006,2008,0,1,0,402000
4140090240,2014-11-05,3,3,240.61887360000003,860.56085952,1.0,0,0,5,8,106.83849599999999,1977,0,1,0,520000
4037400295,2014-07-30,4,3,235.0446912,811.60095744,1.0,0,0,4,7,122.6320128,1958,0,1,0,618000
5016001285,2014-06-09,4,4,190.451232,464.51520000000005,2.0,0,0,4,8,63.1740672,1987,0,1,0,750000
1972201772,2015-04-09,2,3,136.5674688,64.1030976,3.0,0,3,3,8,0.0,2008,0,0,0,650000
1310700210,2014-06-03,3,2,183.0189888,954.1142208,1.0,0,0,4,8,0.0,1966,0,0,0,268000
2622059138,2015-04-16,3,2,161.65128959999998,2042.0088192,1.0,0,0,4,7,0.0,1973,0,0,0,339000
8651443420,2014-10-17,4,2,158.86419840000005,505.3925376,1.0,0,0,5,8,63.1740672,1976,0,1,0,280000
7287100035,2014-07-31,3,2,186.7351104,1554.82527744,2.0,0,0,4,6,0.0,1929,0,0,0,380000
2459500310,2015-02-18,3,3,149.5738944,618.2697312000001,2.0,0,0,4,7,0.0,1985,0,0,0,358000
4232900310,2014-10-29,5,5,311.225184,334.45094400000005,2.0,0,0,3,10,101.2643136,2014,0,1,0,1430000
8945000260,2014-07-22,4,1,151.4319552,780.385536,1.0,0,0,3,6,0.0,1962,0,0,0,209950
1545806510,2014-08-20,3,2,124.4900736,743.22432,1.0,0,0,3,7,0.0,1980,0,0,0,260000
6649900301,2014-12-31,3,3,213.67699199999998,1722.4223616000004,1.0,0,0,3,8,46.45152,1961,0,1,0,579000
5315100805,2014-12-18,3,2,180.2318976,951.7916448,1.0,0,0,3,7,0.0,1957,0,0,0,650000
7708200880,2014-09-23,5,3,271.2768768,587.79753408,2.0,0,0,3,8,0.0,2007,0,0,0,562500
7925100271,2014-05-20,3,2,111.483648,418.06368,1.0,0,0,5,7,0.0,1906,0,0,0,430000
6163901061,2014-12-11,4,2,110.5546176,731.79724608,1.5,0,0,5,7,0.0,1946,0,0,0,329000
3404700041,2014-09-29,3,3,200.6705664,3437.4124800000004,1.5,0,0,4,7,37.161215999999996,1933,0,1,0,550000
161000120,2014-11-18,4,2,264.773664,417.78497088,1.5,0,1,3,7,104.0514048,1910,0,1,0,650000
7649400170,2014-12-05,3,3,192.3092928,263.19431232,2.0,0,2,3,8,53.8837632,1966,0,1,0,675000
1529300115,2014-06-02,2,1,108.6965568,557.4182400000002,1.0,0,0,4,7,18.580607999999998,1941,0,1,0,455000
6918720100,2015-01-30,6,3,230.3995392,903.0175488,2.0,0,0,3,8,0.0,1972,0,0,0,665000
5244800915,2014-10-16,5,3,154.21904640000002,371.61216,1.5,0,0,5,8,0.0,1929,0,0,0,780000
1560800150,2015-04-05,4,3,176.51577600000005,858.4240896,1.0,0,0,3,7,0.0,1962,0,0,0,450000
5191100180,2014-11-06,5,2,226.68341759999998,286.1413632,2.0,0,0,4,8,0.0,1910,0,0,0,1005000
2923039017,2014-07-17,2,2,112.4126784,12180.9820896,1.5,0,0,5,7,0.0,1950,0,0,0,510000
6204200470,2015-03-18,4,3,204.386688,647.25547968,2.0,0,0,3,8,0.0,1986,0,0,0,515000
3832150190,2014-05-20,3,2,145.85777280000005,722.321136,2.0,0,0,3,7,0.0,1982,0,0,0,263000
4385700185,2014-08-12,3,3,172.7996544,128.76361344,3.0,0,0,3,9,0.0,2014,0,0,0,799950
9407150100,2014-06-25,3,2,135.6384384,592.44268608,1.0,0,0,3,7,0.0,1995,0,0,0,285000
2044500213,2015-01-26,4,2,173.72868480000002,557.4182400000002,1.5,0,0,3,7,0.0,1956,0,0,0,449000
1623049133,2014-07-29,4,2,204.386688,1237.4684928,1.0,0,0,3,6,102.193344,1944,0,1,0,205000
3625059166,2015-01-07,3,1,121.7029824,1684.7966304,1.0,0,0,3,7,0.0,1948,0,0,0,553000
4389200796,2014-05-22,3,3,293.57360639999996,1191.38858496,1.0,0,2,4,9,124.4900736,1966,0,1,0,1600000
7955050250,2014-11-25,4,3,170.9415936,703.740528,1.0,0,0,4,7,41.806368000000006,1973,0,1,0,442500
9412400185,2014-06-19,4,5,441.28944,1292.46709248,2.0,0,2,3,10,106.83849599999999,2005,0,1,0,1309500
1926069054,2014-05-08,3,2,140.2835904,4046.8564224,1.0,0,0,3,7,0.0,1954,0,0,0,450000
2425700005,2015-04-28,3,2,130.99328640000002,1404.6939648,1.0,0,0,4,7,0.0,1950,0,0,0,760000
7215730430,2014-09-03,4,3,292.6445760000001,865.6705267200001,2.0,0,0,3,9,0.0,2001,0,0,0,705000
2287000030,2014-10-14,3,2,173.72868480000002,919.46138688,1.0,0,0,4,8,0.0,1960,0,0,0,811000
3862710200,2014-09-25,3,3,166.2964416,348.75801216,2.0,0,0,3,8,0.0,2013,0,0,0,414000
476000118,2014-12-12,2,3,126.3481344,124.11846144,3.0,0,0,3,8,0.0,2008,0,0,0,479950
2726049034,2014-11-10,3,4,242.4769344,1522.40211648,2.0,1,4,3,9,0.0,2006,0,0,0,2000000
3221079055,2015-03-25,3,3,209.9608704,8660.23558272,1.0,0,2,4,6,0.0,1998,0,0,0,367000
3127200041,2014-06-13,4,3,226.68341759999998,891.869184,2.0,0,0,5,7,0.0,1961,0,0,0,589000
937000280,2015-02-20,4,1,118.9158912,977.43288384,1.5,0,0,3,7,0.0,1960,0,0,0,199000
4083802425,2014-10-10,3,2,208.1028096,348.3864000000001,1.0,0,0,3,7,94.7611008,1952,0,1,0,608000
7199340480,2014-10-29,3,3,165.36741120000005,747.8694720000002,1.0,0,0,4,7,51.09667200000001,1979,0,1,0,495000
1953400045,2015-04-23,4,3,209.31054912,715.3534080000002,2.0,0,0,3,7,0.0,1957,2014,0,1,385000
7697000150,2014-10-02,3,3,154.21904640000002,379.32311232,2.0,0,0,3,7,0.0,2013,0,0,0,284000
7338200240,2014-05-16,3,3,215.5350528,3423.1983148800005,2.0,0,2,3,9,0.0,1992,0,0,0,437500
6021503451,2014-08-22,3,3,132.85134720000002,98.10561024,3.0,0,0,3,8,0.0,2003,0,0,0,443600
3630200460,2015-03-27,3,3,228.5414784,334.45094400000005,2.0,0,0,3,9,0.0,2007,0,0,0,790000
687600110,2014-10-20,3,3,209.9608704,3073.2325631999997,1.0,0,0,5,9,52.954732799999995,1974,0,1,0,778000
6788200596,2014-10-16,4,4,319.5864576,353.0315520000001,3.0,0,0,3,9,0.0,2014,0,0,0,1285000
3205400140,2014-06-30,3,2,120.773952,653.1083712000002,1.0,0,0,3,7,0.0,1968,0,0,0,385000
4037200075,2014-09-11,6,3,227.61244800000003,2378.3178239999997,1.0,0,2,3,7,103.1223744,1957,0,1,0,662500
7695470120,2014-08-08,3,3,209.9608704,3069.7022476800007,1.0,0,0,3,9,55.741824,1986,0,1,0,610000
7202290180,2015-01-02,3,3,133.78037759999998,356.7476736000001,2.0,0,0,3,7,0.0,2001,0,0,0,476000
6159400060,2014-08-05,3,2,152.36098560000005,771.18813504,1.0,0,0,3,7,32.516064,1958,0,1,0,365000
3830630060,2014-09-29,3,3,160.72225920000002,691.38442368,2.0,0,0,3,7,0.0,1987,0,0,0,245000
1774200230,2015-01-20,6,3,359.5347648,4067.94541248,2.0,0,0,3,8,108.6965568,1976,0,1,0,585000
8856500120,2015-02-10,4,3,226.68341759999998,724.36500288,1.0,0,0,3,8,81.75467520000002,1965,0,1,0,278800
2329800240,2015-02-18,4,3,176.51577600000005,668.34446976,2.0,0,0,4,7,0.0,1988,0,0,0,285000
4307330120,2014-09-17,3,3,156.0771072,425.86753536,2.0,0,0,3,7,0.0,2003,0,0,0,320000
3629970680,2014-11-12,2,3,170.01256320000005,265.33108224,2.0,0,0,3,7,0.0,2005,0,0,0,524950
4309700190,2014-07-24,4,3,306.58003199999996,2641.51213632,2.0,0,0,3,9,0.0,1998,0,0,0,725000
3062600050,2014-07-14,3,3,279.63815040000003,1154.97059328,1.0,0,0,4,8,104.0514048,1970,0,1,0,745000
5538300460,2014-12-10,5,2,170.01256320000005,836.1273600000002,1.0,0,2,3,7,74.32243199999999,1955,0,1,0,465000
3278600900,2014-12-31,3,3,165.36741120000005,258.08464512,2.0,0,0,3,8,23.22576,2007,0,1,0,443000
2414600195,2014-07-21,3,1,141.2126208,798.9661440000001,1.0,0,0,3,6,44.59345920000001,1951,0,1,0,210000
1786630160,2014-07-11,4,3,231.3285696,539.95246848,2.0,0,0,3,8,0.0,2000,0,0,0,344200
8594400370,2015-02-05,3,3,144.9287424,3254.0218790400004,1.0,0,0,3,7,25.0838208,1985,0,1,0,299900
226059120,2015-01-23,3,2,196.0254144,5220.40762368,1.0,0,0,3,7,58.52891520000001,1978,0,1,0,615000
5379804537,2014-08-26,3,3,163.50935040000005,769.8874924800001,1.0,0,0,3,7,55.741824,1986,0,1,0,270000
4046500140,2015-02-09,3,2,130.99328640000002,1405.99460736,1.0,0,0,3,7,0.0,1980,0,0,0,315000
822039111,2015-03-27,3,3,196.9544448,18301.4343648,1.0,0,1,3,9,0.0,1997,0,0,0,645000
1786830060,2014-07-07,3,4,188.59317119999997,1028.4366527999998,2.0,0,0,4,8,0.0,1980,0,0,0,685000
9290850060,2014-10-22,4,3,294.5026368,3012.8455872000004,2.5,0,0,3,10,0.0,1989,0,0,0,910000
395300330,2014-12-11,3,1,104.9804352,1045.1592,1.0,0,0,3,7,0.0,1965,0,0,0,354000
2472930270,2014-09-05,3,3,288.92845439999996,837.5209056000001,2.0,0,0,3,9,0.0,1990,0,0,0,485000
5029000120,2015-04-07,3,3,180.2318976,772.21006848,1.0,0,1,4,7,66.89018879999999,1963,0,1,0,450000
1818800144,2014-05-02,3,3,222.0382656,608.5149120000002,1.0,0,2,4,8,88.25788800000002,1955,0,1,0,750000
1646500785,2014-12-15,2,1,134.709408,287.0703936000001,2.0,0,0,3,7,0.0,1919,1987,0,1,499000
1231000640,2014-09-11,2,1,89.18691840000002,371.61216,1.0,0,0,3,6,0.0,1918,0,0,0,290000
789000550,2015-04-13,3,2,137.49649920000002,204.386688,2.0,0,0,3,7,0.0,1995,0,0,0,415000
7625703007,2014-10-14,2,2,77.10952320000001,123.096528,2.0,0,0,3,7,0.0,2005,0,0,0,271115
5583200810,2015-04-02,2,2,226.68341759999998,641.030976,2.0,0,0,3,7,78.967584,1910,0,1,0,662700
192300020,2014-05-21,3,3,195.096384,962.66130048,2.0,0,0,3,9,54.812793600000006,1998,0,1,0,525000
3332000715,2014-07-01,4,2,143.99971200000005,469.43906112,1.0,0,0,4,7,34.374124800000004,1963,0,1,0,433000
5742600090,2015-04-25,3,1,89.18691840000002,534.1924799999999,1.0,0,0,3,7,0.0,1951,0,0,0,490000
623049047,2014-10-23,3,2,242.4769344,1131.5590272000004,1.0,0,0,3,7,87.32885759999999,1918,0,1,0,310000
9557300570,2015-03-27,3,3,174.65771519999998,609.9084576,1.0,0,0,4,8,42.7353984,1972,0,1,0,554500
7853321180,2014-12-22,5,3,236.902752,595.0439712,2.0,0,0,3,7,0.0,2008,0,0,0,465000
5416510490,2014-07-08,4,3,278.70912000000004,508.1796288000001,2.0,0,0,3,8,0.0,2005,0,0,0,355000
7227500450,2014-09-09,2,1,79.8966144,538.837632,1.0,0,0,5,5,0.0,1942,0,0,0,222900
5637200450,2014-10-17,5,3,272.20590719999996,942.78004992,2.0,0,0,3,9,0.0,2002,0,0,0,257000
6371000100,2014-11-20,2,3,123.5610432,128.2061952,2.0,0,0,3,8,25.0838208,2005,0,1,0,479000
952005000,2014-08-15,3,2,157.935168,534.1924799999999,1.5,0,2,5,7,23.22576,1925,0,1,0,545000
1924059248,2014-06-02,4,3,418.06368,2023.4282112,2.0,0,2,3,9,135.6384384,1980,0,1,0,870000
7855000325,2015-02-20,4,3,286.1413632,999.35800128,2.0,0,3,5,8,0.0,1961,0,0,0,1050000
194000145,2015-03-12,4,3,223.8963264,524.9021759999999,1.5,0,0,5,8,31.5870336,1909,0,1,0,745000
5135000160,2014-06-12,3,3,190.451232,596.4375167999999,1.0,0,3,3,8,29.7289728,1956,0,1,0,670000
3023049215,2014-07-02,5,3,238.7608128,1212.7562841600004,1.0,0,1,3,8,102.193344,1950,1992,1,1,519000
4104500181,2014-08-12,4,4,428.28301439999996,1161.288,2.0,0,2,3,11,0.0,2003,0,0,0,1648000
4188000240,2014-12-11,3,3,243.4059648,2666.59595712,1.0,0,0,3,10,0.0,1985,0,0,0,725000
2896000710,2014-10-22,4,3,234.11566080000003,1044.2301696000004,1.0,0,0,3,8,100.3352832,1977,0,1,0,560000
4039700090,2014-09-23,3,3,218.32214399999998,896.32852992,1.0,0,0,4,9,0.0,1966,0,0,0,643403
5253300397,2015-04-09,3,2,140.2835904,1560.771072,1.0,0,0,5,8,0.0,1956,0,0,0,415000
3874400380,2015-03-16,3,3,161.65128959999998,2052.1352505600007,1.0,0,0,4,8,56.670854399999996,1977,0,1,0,445000
3352400004,2015-01-29,2,1,66.89018879999999,546.2698752,1.0,0,0,3,6,0.0,1940,0,0,0,184500
6112300140,2014-05-14,4,3,227.61244800000003,1393.7314060800004,1.0,0,0,5,9,0.0,1974,0,0,0,530000
6430500010,2014-06-20,5,3,204.386688,379.0444032,1.5,0,0,5,7,72.4643712,1916,0,1,0,547000
5113400168,2015-01-16,3,2,198.81250559999998,539.5808563200002,1.0,0,1,3,7,99.40625279999999,1947,0,1,0,620000
192450200,2014-08-21,3,2,105.90946559999999,1893.64266432,1.0,0,0,3,7,27.870912,1985,0,1,0,319900
1245000685,2014-06-25,5,4,313.0832448000001,738.3004588800002,2.0,0,0,3,10,0.0,2001,0,0,0,1065000
4055700920,2014-10-07,2,2,202.5286272,1987.38183168,2.0,0,0,3,8,0.0,1934,1979,0,1,750000
5589300205,2014-08-05,5,1,156.0771072,871.7092243200002,1.0,0,0,3,7,26.0128512,1929,0,1,0,274000
1015000050,2015-01-06,4,3,206.2447488,548.1279360000002,2.0,0,0,3,8,0.0,2014,0,0,0,652600
6146600420,2015-02-24,3,1,95.6901312,1179.868608,1.0,0,0,4,5,0.0,1944,0,0,0,229950
2755200040,2014-07-12,2,1,119.8449216,582.68786688,1.0,0,0,4,6,37.161215999999996,1922,0,1,0,492000
3622059157,2014-10-09,4,2,171.87062400000005,6070.2846336,1.5,0,0,4,7,0.0,1972,0,0,0,205000
9325200160,2014-06-19,5,4,287.0703936000001,688.8760416,2.0,0,0,3,8,0.0,2014,0,0,0,540500
2767900355,2014-06-27,5,2,175.5867456,464.51520000000005,1.5,0,0,3,7,74.32243199999999,1906,0,1,0,523460
303800020,2015-05-13,3,3,313.0832448000001,1294.0464441600002,2.0,0,0,3,9,66.89018879999999,1986,0,1,0,425000
1796360990,2014-07-01,3,2,108.6965568,765.4281465600002,1.0,0,0,3,7,0.0,1981,0,0,0,205000
2721600010,2015-01-07,3,2,203.45765759999998,353.0315520000001,1.5,0,2,4,8,0.0,1923,0,0,0,988000
7625703354,2014-07-30,3,3,132.85134720000002,74.32243199999999,2.0,0,0,3,8,26.9418816,2011,0,1,0,384000
9268851680,2014-05-16,3,3,198.25508736,184.31963136,2.5,0,0,3,8,0.0,2008,0,0,0,611000
3740000010,2014-10-09,3,2,159.7932288,553.3305062400002,2.0,0,0,3,8,0.0,1981,0,0,0,575000
4058801575,2014-12-17,4,2,207.17377919999998,894.1917599999999,1.0,0,4,3,8,97.548192,1955,0,1,0,415000
2639400020,2014-08-01,4,2,228.5414784,702.3469824,2.0,0,0,4,8,0.0,1952,0,0,0,635000
9492500090,2014-05-27,3,3,242.4769344,674.1044582400001,2.0,0,0,3,9,0.0,2014,0,0,0,754950
7436500060,2014-10-20,4,3,201.5995968,650.9716012800002,1.0,0,0,3,8,58.52891520000001,1974,0,1,0,562000
6666860170,2014-08-27,3,3,204.386688,900.78787584,2.0,0,0,3,8,0.0,1987,0,0,0,365000
7841300505,2014-10-27,4,4,227.79825408,445.934592,2.0,0,0,3,7,0.0,1936,1994,0,1,430000
9169600209,2014-08-20,3,2,191.3802624,531.49829184,1.0,0,2,3,9,85.4707968,1964,0,1,0,746300
125059178,2014-07-22,6,5,306.58003199999996,694.9147392000001,2.0,0,0,3,8,0.0,1980,0,0,0,510000
6096500105,2015-04-30,4,3,245.2640256,278.70912000000004,2.0,0,0,3,7,52.0257024,1908,0,1,0,1545000
2770604103,2014-07-31,3,3,142.14165119999998,70.79211648,2.0,0,0,3,8,44.59345920000001,2007,0,1,0,450000
1138000830,2014-09-09,3,1,184.8770496,666.39350592,1.0,0,0,3,7,0.0,1972,0,0,0,310000
8807300570,2014-12-29,3,1,96.6191616,891.869184,1.0,0,0,3,7,0.0,1978,0,0,0,399950
7878400135,2014-11-20,3,3,236.902752,898.7440089600002,1.0,0,0,3,7,65.032128,1959,0,1,0,355000
3971700390,2015-04-06,3,2,138.42552959999998,1132.11644544,1.0,0,0,4,7,0.0,1950,0,0,0,368888
5430300171,2015-01-29,3,2,168.15450239999998,471.9474432,1.0,0,0,3,7,72.4643712,1958,0,1,0,615500
5422560470,2014-12-03,3,2,153.29001599999998,595.32268032,2.0,0,0,4,8,0.0,1977,0,0,0,440000
