id,data,preco_dolares,quartos,banheiros,area_util_m2,area_total_m2,andares,orla_mar,nota_vista,nota_condicao,nota,area_porao_m2,ano_construcao,ano_reforma,tem_porao,teve_reforma
3626039271,2015-02-05,585000,2,2,183.9480192,794.320992,1.0,0,0,3,7,91.9740096,1981,0,1,0
4217401195,2015-03-03,920000,5,3,253.62529920000003,557.4182400000001,1.5,0,0,3,8,55.741824,1927,0,1,0
9822700295,2014-05-12,885000,4,3,262.9156032,464.51520000000005,2.0,0,0,3,9,0.0,1995,0,0,0
9478500640,2014-08-19,292500,4,3,209.03184000000002,417.59916480000004,2.0,0,0,3,7,0.0,2008,0,0,0
2799800710,2015-04-07,301000,3,3,224.8253568,441.28944,2.0,0,0,3,8,0.0,2003,0,0,0
7922800400,2014-08-27,951000,5,4,301.93488,1332.41539968,2.0,0,4,4,8,0.0,1968,0,0,0
8079040320,2015-02-23,430000,4,3,171.87062400000002,926.8007270400001,2.0,0,0,3,8,0.0,1991,0,0,0
1516000055,2014-12-10,650000,3,3,199.74153600000002,1972.7960544000002,1.0,0,3,4,8,52.0257024,1959,0,1,0
9558200045,2014-08-28,289000,3,2,117.05783040000001,780.385536,1.0,0,0,3,7,0.0,1954,0,0,0
5072410070,2014-10-21,505000,3,2,234.02275776000002,807.3274176000001,2.0,0,0,5,8,0.0,1973,0,0,0
9528102996,2014-12-07,549000,3,2,143.0706816,96.99077376000001,3.0,0,0,3,8,0.0,2014,0,0,0
1189001180,2014-06-03,425000,3,3,154.2190464,557.4182400000001,1.0,0,0,3,7,51.096672000000005,1979,0,1,0
3253500160,2014-11-20,317625,3,3,257.34142080000004,353.86767936,1.5,0,0,5,7,92.90304,1925,0,1,0
3394100030,2014-09-09,975000,4,3,252.6962688,1026.48568896,2.0,0,0,3,10,0.0,1989,0,0,0
3717000160,2014-10-09,287000,4,3,208.1028096,431.81332992,2.0,0,0,3,7,0.0,2005,0,0,0
1274500060,2014-08-25,204000,3,1,92.90304,1121.3396928,1.0,0,0,4,7,0.0,1968,0,0,0
1802000060,2014-06-12,1325000,5,3,297.289728,1872.7394803200002,1.0,0,0,3,8,148.644864,1965,0,1,0
1525059190,2014-09-12,1040000,5,4,443.14750080000005,4653.8848857600005,1.0,0,0,4,11,157.935168,1973,0,1,0
1049000060,2015-01-05,325000,3,2,117.05783040000001,521.37186048,1.0,0,0,4,7,0.0,1972,0,0,0
8820901275,2014-06-10,571000,4,2,255.48336,725.29403328,1.5,0,0,5,7,46.45152,1916,0,1,0
5416510140,2014-07-10,360000,4,3,221.1092352,464.51520000000005,2.0,0,0,3,8,0.0,2005,0,0,0
3444100400,2015-03-16,349000,3,2,166.2964416,4694.29770816,1.0,0,0,5,7,65.032128,1965,0,1,0
3276920270,2014-11-05,832500,4,4,318.65742720000003,3261.0825100800002,2.0,0,0,4,10,96.61916160000001,1986,0,1,0
4036801170,2014-10-13,380000,4,2,163.50935040000002,678.1921920000001,1.0,0,0,3,7,81.75467520000001,1956,0,1,0
2391600320,2015-04-20,480000,3,1,96.61916160000001,470.08938240000003,1.0,0,0,3,7,0.0,1941,0,0,0
6300000287,2014-06-09,410000,3,1,130.99328640000002,470.08938240000003,1.0,0,0,4,7,46.45152,1956,0,1,0
1531000030,2015-03-23,720000,4,3,320.515488,3686.67133632,2.0,0,0,3,10,0.0,2002,0,0,0
5104520400,2014-12-02,390000,3,3,218.322144,473.80550400000004,2.0,0,0,3,8,0.0,2003,0,0,0
7437100340,2014-12-22,360000,4,3,176.51577600000002,547.1060025600001,2.0,0,0,3,7,0.0,1992,0,0,0
9418400240,2014-10-28,355000,2,1,187.6641408,624.3084288,1.0,0,0,3,7,93.8320704,1948,0,1,0
1523059105,2015-01-28,356000,3,2,156.0771072,809.3712844800001,1.0,0,0,3,8,0.0,1964,0,0,0
1133000671,2014-06-02,315000,3,1,89.18691840000001,616.31876736,1.0,0,0,3,6,0.0,1952,0,0,0
4232902595,2014-11-14,940000,3,2,198.8125056,334.45094400000005,2.0,0,0,3,9,22.296729600000003,1925,0,1,0
2599001200,2014-11-03,305000,5,3,247.12208640000003,780.385536,1.5,0,0,5,7,0.0,1961,0,0,0
3342103156,2014-06-18,461000,3,4,257.34142080000004,583.2452851200001,2.0,0,0,3,9,73.3934016,2006,0,1,0
1332700270,2014-05-19,215000,2,3,149.5738944,189.52220160000002,2.0,0,0,4,7,0.0,1979,0,0,0
3869900162,2014-09-04,335000,2,2,95.69013120000001,99.03464064,2.0,0,0,3,7,24.6193056,2006,0,1,0
2791500270,2014-05-22,243500,4,3,183.9480192,687.76120512,2.0,0,0,3,7,0.0,1988,0,0,0
5036300431,2015-03-11,1099880,5,3,327.01870080000003,590.21301312,2.0,0,0,4,10,0.0,2001,0,0,0
4168000060,2015-02-26,153000,3,1,111.483648,975.4819200000001,1.0,0,0,3,7,0.0,1962,0,0,0
6021501535,2014-07-25,430000,3,2,146.7868032,464.51520000000005,1.0,0,0,3,8,26.941881600000002,1939,0,1,0
6021501535,2014-12-23,700000,3,2,146.7868032,464.51520000000005,1.0,0,0,3,8,26.941881600000002,1939,0,1,0
1483300570,2014-09-08,905000,4,3,306.580032,952.25616,1.0,0,0,3,7,84.5417664,1946,1991,1,1
3422049190,2015-03-30,247500,3,2,182.0899584,1456.81257024,1.0,0,0,3,7,0.0,1967,0,0,0
1099611230,2014-09-12,199000,4,2,107.76752640000001,594.579456,1.0,0,0,4,7,0.0,1975,0,0,0
722079104,2014-07-11,314000,3,2,168.1545024,3883.3470720000005,1.0,0,0,5,7,55.741824,1980,0,1,0
7338200240,2014-05-16,437500,3,3,215.53505280000002,3423.1983148800005,2.0,0,2,3,9,0.0,1992,0,0,0
1952200240,2014-06-11,850830,3,3,192.3092928,1230.12915264,1.5,0,0,5,9,74.322432,1910,0,1,0
5200100125,2014-10-27,555000,3,2,183.9480192,323.11677312,1.5,0,0,4,7,50.1676416,1929,0,1,0
7214720075,2014-12-12,699950,3,3,203.4576576,9995.716782720001,2.0,0,0,4,8,0.0,1983,0,0,0
2450000295,2014-10-07,1088000,3,3,271.2768768,753.72236352,2.0,0,0,3,8,0.0,1950,2010,0,1
6197800045,2014-09-24,290000,3,1,112.4126784,3151.1782137600003,1.0,0,0,3,7,0.0,1954,0,0,0
1328310370,2015-04-02,375000,3,3,217.39311360000002,929.4949152,1.0,0,0,4,8,81.75467520000001,1978,0,1,0
546000875,2014-05-23,460000,3,1,155.1480768,372.0766752,1.5,0,0,4,7,46.45152,1939,0,1,0
3530510041,2014-07-23,188500,2,2,115.19976960000001,231.60727872,1.0,0,0,4,8,0.0,1985,0,0,0
1853000400,2015-03-05,680000,4,3,291.71554560000004,2604.72253248,2.0,0,0,4,10,0.0,1991,0,0,0
3134100116,2014-08-27,470000,5,2,188.5931712,1146.60931968,2.0,0,0,4,7,0.0,1942,0,0,0
9545230140,2014-07-25,597750,4,3,214.6060224,894.09885696,2.0,0,0,3,8,0.0,1984,0,0,0
3362400511,2015-03-04,570000,3,2,117.05783040000001,309.18131712,1.0,0,0,5,6,52.0257024,1905,0,1,0
2525310310,2014-09-16,272500,3,2,143.0706816,1170.5783040000001,1.0,0,0,4,7,35.3031552,1980,0,1,0
6126500060,2014-11-24,329950,3,2,193.23832320000002,554.53824576,1.0,0,2,3,7,92.90304,1971,0,1,0
8961960160,2014-10-28,480000,4,3,300.07681920000005,1502.3350598400002,2.0,0,3,3,9,65.9611584,2001,0,1,0
3626039325,2014-11-21,740500,3,4,406.9153152,589.934304,2.0,0,0,3,8,148.644864,1900,1999,1,1
3362400431,2014-06-26,518500,3,4,147.7158336,102.37915008,3.0,0,0,3,8,0.0,2010,0,0,0
4060000240,2014-06-23,205425,2,1,81.75467520000001,629.8826112,1.0,0,0,4,6,0.0,1945,0,0,0
3454800060,2015-01-08,171800,4,2,145.85777280000002,891.869184,1.0,0,0,3,6,0.0,1950,0,0,0
1695900060,2015-05-11,535000,4,1,149.5738944,277.03686528000003,1.5,0,0,4,7,0.0,1925,0,0,0
7278700070,2015-01-02,660000,3,3,222.967296,601.45428096,1.0,0,2,3,8,78.0385536,1964,0,1,0
6675500070,2014-11-19,391500,3,2,134.709408,848.39056128,1.0,0,0,3,7,0.0,1987,0,0,0
3626039187,2015-04-06,395000,2,1,71.5353408,557.4182400000001,1.0,0,0,3,6,0.0,1953,0,0,0
3524049083,2014-11-04,445000,4,2,195.096384,408.77337600000004,1.5,0,0,5,7,35.3031552,1924,0,1,0
3275860240,2014-06-18,770000,3,3,270.34784640000004,947.98262016,2.0,0,0,3,9,0.0,1990,0,0,0
4389200955,2015-03-02,1450000,4,3,255.48336,1652.65217856,1.5,0,0,3,8,71.5353408,1914,1992,1,1
4058801670,2014-07-17,445000,3,3,195.096384,761.89783104,1.0,0,2,3,8,44.593459200000005,1967,0,1,0
8732020310,2014-07-17,260000,4,3,200.6705664,818.5686854400001,1.0,0,0,3,8,74.322432,1978,0,1,0
2331300505,2014-06-13,822500,5,4,215.53505280000002,460.79907840000004,2.0,0,0,5,7,55.741824,1926,0,1,0
7853210060,2015-04-06,430000,4,3,192.3092928,400.41210240000004,2.0,0,0,3,7,0.0,2004,0,0,0
3668000070,2015-01-05,212000,3,2,98.4772224,731.61144,1.0,0,0,4,7,0.0,1986,0,0,0
9545240070,2015-04-28,660500,4,3,186.73511040000002,892.14789312,1.0,0,0,3,8,52.9547328,1986,0,1,0
1243100136,2014-06-12,784000,3,4,366.967008,10319.483877120001,1.5,0,0,3,9,138.4255296,1989,0,1,0
8929000270,2014-05-12,453246,3,3,186.73511040000002,212.46925248000002,2.0,0,0,3,8,57.599884800000005,2014,0,1,0
2767602356,2015-01-26,675000,4,4,198.8125056,211.63312512000002,3.0,0,0,3,9,0.0,2005,0,0,0
921049315,2014-08-13,199000,3,2,122.63201280000001,1615.5838656,1.0,0,0,4,7,0.0,1956,0,0,0
3655000070,2014-08-05,220000,4,2,187.6641408,728.3598336,1.0,0,0,3,7,93.8320704,1968,0,1,0
4027700812,2014-05-29,452000,4,3,240.61887360000003,929.21620608,1.0,0,0,4,8,116.12880000000001,1968,0,1,0
3992700335,2014-07-07,382500,2,1,110.5546176,412.48949760000005,1.0,0,0,3,6,0.0,1981,0,0,0
2767603505,2014-05-07,519950,3,3,108.69655680000001,116.03589696,3.0,0,0,3,8,0.0,2014,0,0,0
4232901525,2014-06-27,665000,2,1,103.12237440000001,297.289728,1.0,0,0,3,7,0.0,1925,0,0,0
1777500060,2014-07-08,527700,5,3,261.98657280000003,870.966,1.0,0,0,4,8,117.9868608,1968,0,1,0
1432900240,2015-05-08,205000,3,1,149.5738944,797.01518016,1.0,0,0,4,7,55.741824,1962,0,1,0
6140100875,2015-04-15,420000,3,1,98.4772224,752.23591488,1.0,0,0,4,7,11.148364800000001,1923,0,1,0
6071600370,2015-02-27,500000,4,3,188.5931712,791.25519168,1.0,0,0,4,8,60.386976000000004,1961,0,1,0
1526069017,2014-12-03,921500,4,3,340.9541568,29299.203336960003,2.0,0,0,4,9,0.0,1994,0,0,0
809001525,2014-06-25,890000,4,1,236.90275200000002,371.61216,2.0,0,0,3,8,16.7225472,1905,0,1,0
3224079105,2014-08-06,430000,2,3,224.8253568,5665.598991360001,2.0,0,0,3,7,0.0,2007,0,0,0
8075400570,2014-10-30,258000,5,2,209.9608704,1161.288,1.0,0,0,4,8,104.9804352,1960,0,1,0
1994200024,2014-11-04,511000,3,1,132.85134720000002,320.9800032,1.0,0,0,3,7,41.806368000000006,1947,0,1,0
3362900810,2014-08-20,532170,3,2,126.3481344,287.07039360000005,2.0,0,0,3,8,0.0,1990,0,0,0
1324300398,2015-04-09,560000,3,1,103.12237440000001,464.51520000000005,1.5,0,0,3,7,0.0,1947,0,0,0
537000445,2015-03-31,282950,3,1,116.12880000000001,761.804928,1.0,0,0,4,7,0.0,1954,0,0,0
7855801670,2015-04-01,2250000,4,4,481.23774720000006,1844.125344,2.0,0,3,3,12,152.36098560000002,2006,0,1,0
7920100045,2014-05-16,350000,1,1,65.032128,473.80550400000004,1.0,0,0,3,7,0.0,1942,0,0,0
8960000030,2014-07-28,215000,3,1,109.62558720000001,712.4734137600001,1.0,0,0,4,7,0.0,1967,0,0,0
6388930390,2014-11-20,650000,5,4,367.8960384,2345.3372448,2.0,0,0,3,9,135.6384384,1996,0,1,0
8731900200,2014-08-07,320000,4,3,245.26402560000002,696.7728000000001,1.0,0,0,3,8,94.76110080000001,1967,0,1,0
8029200135,2014-11-13,247000,3,2,117.9868608,668.7160819200001,1.5,0,0,3,7,0.0,1916,2013,0,1
1081200350,2014-10-03,320000,4,2,163.50935040000002,1038.6559872,1.0,0,0,4,8,0.0,1968,0,0,0
84000105,2014-05-07,255000,5,3,191.38026240000002,801.9390412800001,1.0,0,0,3,7,95.69013120000001,1962,0,1,0
3756500060,2015-03-09,438000,3,2,165.36741120000002,897.4433664000001,1.0,0,0,3,7,0.0,1962,0,0,0
7215720160,2015-03-04,900000,3,3,315.870336,1542.46917312,2.0,0,0,3,10,0.0,2000,0,0,0
3574800520,2014-06-20,441000,3,3,177.4448064,676.3341312,1.0,0,0,3,7,69.67728000000001,1979,0,1,0
2617300160,2014-08-12,420000,3,2,187.6641408,3561.1593292800003,1.0,0,0,4,7,93.8320704,1975,0,1,0
2558660270,2014-12-08,370000,3,2,146.7868032,650.32128,1.0,0,0,3,7,37.161216,1976,0,1,0
2009000370,2015-02-19,269950,2,2,124.4900736,673.54704,1.0,0,0,5,5,59.4579456,1949,0,1,0
1836980160,2015-03-24,807100,4,3,248.9801472,417.97077696,2.0,0,0,3,9,0.0,1999,0,0,0
3261020370,2014-06-05,653000,3,3,248.9801472,905.8046400000001,1.0,0,0,4,8,99.4062528,1979,0,1,0
1755700060,2014-06-11,371500,3,2,127.27716480000001,774.43974144,1.0,0,0,5,7,0.0,1964,0,0,0
4330600435,2015-03-16,284000,3,2,144.9287424,1950.9638400000001,1.0,0,0,3,7,0.0,1954,0,0,0
9542800700,2015-01-02,272000,3,2,200.6705664,663.3277056000001,1.0,0,0,4,7,45.5224896,1978,0,1,0
1999700045,2014-05-02,313000,3,2,124.4900736,735.04885248,1.5,0,0,3,7,0.0,1955,0,0,0
1762600070,2015-01-16,917500,4,3,360.46379520000005,3251.8851091200004,2.0,0,0,3,10,121.70298240000001,1984,0,1,0
1687900520,2014-09-29,673000,4,3,240.61887360000003,760.8758976,2.0,0,0,4,8,0.0,1980,0,0,0
7234600798,2015-02-10,425000,3,3,104.0514048,102.19334400000001,2.0,0,0,3,8,27.870912,2008,0,1,0
3881900445,2014-07-09,399950,5,3,183.01898880000002,501.676416,1.0,0,0,3,7,60.386976000000004,1986,0,1,0
2254502445,2014-05-30,385000,3,1,113.3417088,445.934592,1.0,0,0,3,6,0.0,1901,0,0,0
5437810320,2014-11-17,269950,3,2,181.160928,702.3469824,1.0,0,2,4,7,58.52891520000001,1975,0,1,0
9158100075,2015-01-07,330000,2,1,125.419104,763.6629888000001,1.0,0,0,3,7,26.941881600000002,1949,0,1,0
3830630310,2014-07-25,260000,3,3,155.1480768,538.5589228800001,2.0,0,0,3,7,0.0,1988,0,0,0
8123100045,2015-04-14,470000,4,3,221.1092352,476.12808,1.5,0,0,4,7,65.032128,1925,0,1,0
3127200041,2014-06-13,589000,4,3,226.6834176,891.869184,2.0,0,0,5,7,0.0,1961,0,0,0
6661200320,2014-07-23,163500,2,2,97.548192,317.63549376000003,2.0,0,0,3,7,0.0,1996,0,0,0
11510310,2014-09-05,835000,4,3,290.7865152,1246.0155724800002,2.0,0,0,3,9,91.9740096,1993,0,1,0
825059270,2014-11-21,1095000,5,3,379.9734336,1193.8040640000002,1.0,0,2,4,10,185.80608,1986,0,1,0
8731951370,2015-04-15,269000,4,2,138.4255296,929.0304000000001,1.0,0,0,4,8,36.2321856,1969,0,1,0
1954440060,2014-05-05,560000,3,3,176.51577600000002,812.3441817600001,2.0,0,0,3,8,0.0,1987,0,0,0
2264500350,2015-04-18,615000,4,1,123.56104320000001,222.967296,1.5,0,0,4,6,0.0,1901,0,0,0
1115810060,2014-12-05,585188,3,3,207.1737792,931.44587904,1.0,0,0,3,8,74.322432,1975,0,1,0
9477200200,2014-08-18,305000,3,2,153.290016,880.7208192,1.0,0,0,3,7,39.9483072,1977,0,1,0
1432600560,2014-11-05,166950,3,1,110.5546176,819.4048128000001,1.0,0,0,3,6,0.0,1959,0,0,0
2287000060,2014-09-12,799000,3,3,198.8125056,919.4613868800001,1.0,0,0,4,8,0.0,1959,0,0,0
3663500060,2014-06-25,400000,3,3,202.52862720000002,697.51602432,1.0,0,0,4,7,70.6063104,1962,0,1,0
3996900125,2014-12-01,230000,3,1,98.4772224,950.21229312,1.0,0,0,3,7,0.0,1948,0,0,0
7796450200,2014-05-15,256883,3,3,157.00613760000002,466.837776,2.0,0,0,3,8,0.0,2003,0,0,0
7549802535,2014-11-11,423000,4,2,183.01898880000002,602.0116992000001,1.5,0,0,5,7,78.0385536,1920,0,1,0
3278600320,2014-07-23,465000,3,3,199.74153600000002,379.41601536,2.0,0,0,3,8,0.0,2007,0,0,0
2824079053,2015-01-13,440000,3,3,177.4448064,6151.203181440001,2.0,0,0,3,7,0.0,1997,0,0,0
1222069094,2014-10-14,385000,3,2,125.419104,14406.753121920001,1.0,0,0,4,7,0.0,1969,0,0,0
3542300060,2015-03-11,210000,3,1,79.8966144,1089.288144,1.0,0,0,4,6,0.0,1943,0,0,0
2222059065,2014-11-12,297000,3,3,180.23189760000002,1389.0862540800001,2.0,0,0,3,8,0.0,1994,0,0,0
7551300060,2014-07-16,470000,3,1,93.8320704,464.51520000000005,1.0,0,0,3,7,0.0,1952,0,0,0
100600550,2014-08-04,226500,3,2,120.77395200000001,684.6954048,1.0,0,0,4,7,37.161216,1976,0,1,0
3211100860,2015-03-03,274250,3,1,84.5417664,785.030688,1.0,0,0,4,6,0.0,1962,0,0,0
3456000310,2014-08-04,840000,4,2,230.39953920000002,1022.8624704000001,1.0,0,0,4,9,78.967584,1966,0,1,0
9526600140,2014-09-19,677900,3,3,226.6834176,426.14624448,2.0,0,0,3,8,0.0,2010,0,0,0
7465900060,2015-02-05,425000,3,1,93.8320704,544.7834265600001,1.0,0,0,3,7,0.0,1915,0,0,0
1222000055,2014-11-23,180250,2,1,83.61273600000001,891.869184,1.0,0,0,3,6,0.0,1941,0,0,0
6300000550,2014-07-17,464000,6,3,213.676992,316.24194816,2.0,0,0,3,7,65.032128,1920,1994,1,1
2310030510,2015-04-22,320000,4,3,143.99971200000002,704.1121401600001,2.0,0,0,3,8,0.0,1993,0,0,0
1025049114,2014-07-17,625504,3,3,117.9868608,145.48616064,2.0,0,0,3,8,19.5096384,2014,0,1,0
8677300550,2014-05-15,592500,4,3,208.1028096,1117.80937728,1.0,0,0,3,9,0.0,1983,0,0,0
4014400292,2015-01-14,465000,3,3,252.13885056,1666.3089254400002,2.0,0,0,3,9,0.0,2005,0,0,0
1102000196,2014-05-27,477000,4,3,159.7932288,582.5020608000001,2.0,0,0,3,8,0.0,1978,0,0,0
257000138,2015-01-15,280000,2,1,78.967584,1523.609856,1.0,0,0,3,6,0.0,1923,0,0,0
46100204,2015-02-21,1505000,5,3,306.580032,3109.83636096,1.0,0,3,3,9,132.85134720000002,1957,1991,1,1
1909600046,2014-07-03,445838,3,3,209.03184000000002,528.80410368,2.0,0,0,3,8,0.0,2000,0,0,0
1250202145,2014-08-28,1072000,2,3,362.321856,1380.9107865600001,1.0,0,3,3,8,181.160928,1947,0,1,0
7611200125,2014-10-23,467000,2,2,122.63201280000001,1003.352832,1.0,0,0,4,8,0.0,1947,0,0,0
5611500140,2014-08-22,686000,4,3,256.4123904,598.2955776,2.0,0,0,3,10,0.0,1999,0,0,0
7138000260,2014-06-05,279950,3,2,162.58032,905.8046400000001,1.0,0,0,3,7,37.161216,1961,0,1,0
626059335,2014-09-04,527000,4,3,216.4640832,1805.6634854400002,2.0,0,0,3,8,0.0,1987,0,0,0
1922059282,2014-09-18,325000,3,3,206.24474880000002,1488.3067008,1.0,0,0,4,8,40.877337600000004,1966,0,1,0
705700390,2014-09-03,328000,3,3,187.6641408,778.43457216,2.0,0,0,3,7,0.0,1994,0,0,0
7454001200,2014-06-04,390000,3,3,116.12880000000001,696.7728000000001,1.0,0,0,5,7,0.0,1942,0,0,0
8682281200,2015-03-09,479950,2,2,140.2835904,605.3562086400001,1.0,0,0,3,8,0.0,2005,0,0,0
7972000200,2014-05-29,264950,4,3,159.7932288,906.0833491200001,1.0,0,0,4,7,55.741824,1978,0,1,0
722059070,2015-01-15,235000,3,1,132.85134720000002,1416.3997478400001,1.0,0,0,4,7,41.806368000000006,1961,0,1,0
7202340400,2015-03-03,516500,3,3,137.49649920000002,439.33847616,2.0,0,0,3,7,0.0,2004,0,0,0
8096000060,2015-04-13,655000,2,2,134.709408,1467.68222592,2.0,1,4,3,7,20.438668800000002,1915,1978,1,1
2424000060,2014-06-16,500000,4,3,211.8189312,1425.78295488,1.0,0,0,5,7,0.0,1960,0,0,0
9264902050,2014-11-21,315000,6,3,273.1349376,682.837344,1.0,0,0,3,8,107.76752640000001,1978,0,1,0
943100260,2014-11-20,213000,2,1,92.90304,947.6110080000001,1.0,0,0,3,6,0.0,1961,0,0,0
3677400445,2014-09-02,475000,3,2,230.39953920000002,490.52805120000005,1.5,0,0,5,7,79.8966144,1947,0,1,0
